obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('1847',)",3750134190,11,3.723510027,3767111118,3767111256,3750134190,0,internal_timestamp,26.93099976,1541145390,33.36769867,0,10.80370045,1025.665409,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1848',)",3750134190,11,3.723500013,3767111118,3767111256,3750134190,0,internal_timestamp,26.91200066,1541145390,33.36759949,0,10.80379963,1025.665228,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1849',)",3750134190,11,3.72349,3767111118,3767111256,3750134190,0,internal_timestamp,26.88899994,1541145390,33.36759949,0,10.80370045,1025.665142,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1850',)",3750134190,11,3.723469973,3767111118,3767111256,3750134190,0,internal_timestamp,26.86899948,1541145390,33.36769867,0,10.80350018,1025.665164,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1851',)",3750134190,11,3.723459959,3767111118,3767111256,3750134190,0,internal_timestamp,26.84399986,1541145390,33.36769867,0,10.8032999,1025.665086,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1852',)",3750134190,11,3.723429918,3767111118,3767111256,3750134190,0,internal_timestamp,26.81800079,1541145390,33.36759949,0,10.80309963,1025.664927,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1853',)",3750134191,11,3.723429918,3767111118,3767111256,3750134191,0,internal_timestamp,26.79899979,1541145391,33.36769867,0,10.80300045,1025.664936,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1854',)",3750134191,11,3.723429918,3767111118,3767111256,3750134191,0,internal_timestamp,26.77499962,1541145391,33.36780167,0,10.80300045,1025.664908,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1855',)",3750134191,11,3.723439932,3767111118,3767111256,3750134191,0,internal_timestamp,26.75399971,1541145391,33.36780167,0,10.80300045,1025.664813,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1856',)",3750134191,11,3.723449945,3767111118,3767111256,3750134191,0,internal_timestamp,26.72900009,1541145391,33.36780167,0,10.80319977,1025.664665,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1857',)",3750134191,11,3.723459959,3767111118,3767111256,3750134191,0,internal_timestamp,26.70499992,1541145391,33.36769867,0,10.80340004,1025.664441,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1858',)",3750134191,11,3.723459959,3767111118,3767111256,3750134191,0,internal_timestamp,26.68300056,1541145391,33.36750031,1,10.80360031,1025.664152,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1859',)",3750134191,11,3.723469973,3767111118,3767111256,3750134191,0,internal_timestamp,26.6609993,1541145391,33.36750031,0,10.80370045,1025.664035,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1860',)",3750134191,11,3.723459959,3767111118,3767111256,3750134191,0,internal_timestamp,26.63599968,1541145391,33.36740112,0,10.80370045,1025.663844,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1861',)",3750134191,11,3.723459959,3767111118,3767111256,3750134191,0,internal_timestamp,26.61199951,1541145391,33.36729813,0,10.80379963,1025.663638,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1862',)",3750134191,11,3.723459959,3767111118,3767111256,3750134191,0,internal_timestamp,26.5890007,1541145391,33.36729813,0,10.80389977,1025.663517,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1863',)",3750134191,11,3.723479986,3767111118,3767111256,3750134191,0,internal_timestamp,26.56599998,1541145391,33.36709976,0,10.80430031,1025.663188,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1864',)",3750134191,11,3.723520041,3767111118,3767111256,3750134191,0,internal_timestamp,26.54500008,1541145391,33.3669014,0,10.80490017,1025.662833,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1865',)",3750134191,11,3.723560095,3767111118,3767111256,3750134191,0,internal_timestamp,26.52300072,1541145391,33.36669922,0,10.8057003,1025.662435,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1866',)",3750134191,11,3.723619938,3767111118,3767111256,3750134191,0,internal_timestamp,26.50200081,1541145391,33.36629868,0,10.80669975,1025.661852,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1867',)",3750134191,11,3.723680019,3767111118,3767111256,3750134191,0,internal_timestamp,26.4810009,1541145391,33.36589813,0,10.80780029,1025.661252,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1868',)",3750134191,11,3.723730087,3767111118,3767111256,3750134191,0,internal_timestamp,26.45599937,1541145391,33.3655014,0,10.80889988,1025.660636,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1869',)",3750134192,11,3.72378993,3767111118,3767111256,3750134192,0,internal_timestamp,26.43099976,1541145392,33.36500168,0,10.81000042,1025.65994,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1870',)",3750134192,11,3.723850012,3767111118,3767111256,3750134192,0,internal_timestamp,26.4090004,1541145392,33.36460114,0,10.81110001,1025.659336,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1871',)",3750134192,11,3.723910093,3767111118,3767111256,3750134192,0,internal_timestamp,26.38500023,1541145392,33.36420059,0,10.81229973,1025.658704,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1872',)",3750134192,11,3.723989964,3767111118,3767111256,3750134192,0,internal_timestamp,26.36400032,1541145392,33.36370087,0,10.81369972,1025.657973,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1873',)",3750134192,11,3.724109888,3767111118,3767111256,3750134192,0,internal_timestamp,26.3409996,1541145392,33.36320114,0,10.81550026,1025.657163,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1874',)",3750134192,11,3.724260092,3767111118,3767111256,3750134192,0,internal_timestamp,26.31699944,1541145392,33.36270142,0,10.81779957,1025.65626,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1875',)",3750134192,11,3.724410057,3767111118,3767111256,3750134192,0,internal_timestamp,26.29299927,1541145392,33.36190033,0,10.8203001,1025.655088,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('1876',)",3750134192,11,3.724550009,3767111118,3767111256,3750134192,0,internal_timestamp,26.27000046,1541145392,33.36090088,0,10.82289982,1025.653747,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1877',)",3750134192,11,3.72468996,3767111118,3767111256,3750134192,0,internal_timestamp,26.24900055,1541145392,33.35990143,0,10.82559967,1025.652398,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1878',)",3750134192,11,3.724829912,3767111118,3767111256,3750134192,0,internal_timestamp,26.22599983,1541145392,33.35879898,0,10.82839966,1025.650943,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1879',)",3750134192,11,3.724999905,3767111118,3767111256,3750134192,0,internal_timestamp,26.20000076,1541145392,33.35749817,0,10.83160019,1025.649248,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1880',)",3750134192,11,3.725209951,3767111118,3767111256,3750134192,0,internal_timestamp,26.1779995,1541145392,33.35620117,0,10.83530045,1025.647486,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1881',)",3750134192,11,3.725450039,3767111118,3767111256,3750134192,0,internal_timestamp,26.15500069,1541145392,33.35480118,0,10.83950043,1025.645552,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1882',)",3750134192,11,3.725699902,3767111118,3767111256,3750134192,0,internal_timestamp,26.13400078,1541145392,33.35329819,0,10.84389973,1025.643511,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1883',)",3750134192,11,3.725929976,3767111118,3767111256,3750134192,0,internal_timestamp,26.11100006,1541145392,33.35169983,0,10.84819984,1025.641403,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1884',)",3750134192,11,3.726150036,3767111118,3767111256,3750134192,0,internal_timestamp,26.08499908,1541145392,33.34989929,0,10.8526001,1025.639108,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1885',)",3750134192,11,3.726350069,3767111118,3767111256,3750134192,0,internal_timestamp,26.06299973,1541145392,33.34820175,0,10.85669994,1025.636963,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1886',)",3750134193,11,3.726550102,3767111118,3767111256,3750134193,0,internal_timestamp,26.03899956,1541145393,33.34669876,0,10.8604002,1025.635031,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1887',)",3750134193,11,3.726710081,3767111118,3767111256,3750134193,0,internal_timestamp,26.01600075,1541145393,33.34579849,0,10.86320019,1025.633732,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1888',)",3750134193,11,3.726830006,3767111118,3767111256,3750134193,0,internal_timestamp,25.98999977,1541145393,33.34550095,0,10.86489964,1025.633082,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1889',)",3750134193,11,3.726919889,3767111118,3767111256,3750134193,0,internal_timestamp,25.96699905,1541145393,33.34540176,0,10.86610031,1025.632689,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1890',)",3750134193,11,3.726999998,3767111118,3767111256,3750134193,0,internal_timestamp,25.94400024,1541145393,33.34500122,0,10.86730003,1025.632061,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1891',)",3750134193,11,3.727109909,3767111118,3767111256,3750134193,0,internal_timestamp,25.92200089,1541145393,33.3443985,0,10.86919975,1025.631157,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1892',)",3750134193,11,3.727240086,3767111118,3767111256,3750134193,0,internal_timestamp,25.89999962,1541145393,33.34339905,0,10.87170029,1025.629838,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1893',)",3750134193,11,3.727339983,3767111118,3767111256,3750134193,0,internal_timestamp,25.88299942,1541145393,33.34199905,0,10.87440014,1025.628194,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1894',)",3750134193,11,3.727440119,3767111118,3767111256,3750134193,0,internal_timestamp,25.8560009,1541145393,33.34080124,0,10.87679958,1025.626716,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1895',)",3750134193,11,3.727519989,3767111118,3767111256,3750134193,0,internal_timestamp,25.83300018,1541145393,33.33990097,0,10.87860012,1025.625593,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1896',)",3750134193,11,3.727580071,3767111118,3767111256,3750134193,0,internal_timestamp,25.80599976,1541145393,33.33940125,0,10.87979984,1025.62487,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1897',)",3750134193,11,3.7276299,3767111118,3767111256,3750134193,0,internal_timestamp,25.78300095,1541145393,33.33929825,0,10.88059998,1025.624544,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1898',)",3750134193,11,3.727669954,3767111118,3767111256,3750134193,0,internal_timestamp,25.76099968,1541145393,33.33919907,0,10.88099957,1025.624297,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1899',)",3750134193,11,3.727679968,3767111118,3767111256,3750134193,0,internal_timestamp,25.73900032,1541145393,33.33909988,0,10.88140011,1025.62405,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1900',)",3750134193,11,3.727689981,3767111118,3767111256,3750134193,0,internal_timestamp,25.71500015,1541145393,33.33909988,0,10.88150024,1025.623923,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1901',)",3750134193,11,3.727699995,3767111118,3767111256,3750134193,0,internal_timestamp,25.69199944,1541145393,33.33919907,0,10.88150024,1025.623897,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1902',)",3750134194,11,3.727720022,3767111118,3767111256,3750134194,0,internal_timestamp,25.67200089,1541145394,33.33940125,0,10.88160038,1025.623946,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1903',)",3750134194,11,3.727780104,3767111118,3767111256,3750134194,0,internal_timestamp,25.64699936,1541145394,33.33940125,0,10.88210011,1025.623745,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1904',)",3750134194,11,3.727880001,3767111118,3767111256,3750134194,0,internal_timestamp,25.62100029,1541145394,33.33929825,0,10.88329983,1025.623335,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1905',)",3750134194,11,3.728009939,3767111118,3767111256,3750134194,0,internal_timestamp,25.60000038,1541145394,33.33879852,0,10.88529968,1025.622498,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1906',)",3750134194,11,3.728159904,3767111118,3767111256,3750134194,0,internal_timestamp,25.57500076,1541145394,33.33810043,0,10.88780022,1025.621399,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1907',)",3750134194,11,3.728310108,3767111118,3767111256,3750134194,0,internal_timestamp,25.54999924,1541145394,33.33729935,0,10.89039993,1025.620203,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1908',)",3750134194,11,3.728440046,3767111118,3767111256,3750134194,0,internal_timestamp,25.52799988,1541145394,33.33649826,0,10.89260006,1025.619091,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1909',)",3750134194,11,3.728539944,3767111118,3767111256,3750134194,0,internal_timestamp,25.50600052,1541145394,33.33589935,0,10.89439964,1025.618207,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1910',)",3750134194,11,3.728610039,3767111118,3767111256,3750134194,0,internal_timestamp,25.48200035,1541145394,33.33530045,0,10.89579964,1025.617384,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1911',)",3750134194,11,3.728660107,3767111118,3767111256,3750134194,0,internal_timestamp,25.46100044,1541145394,33.33480072,0,10.89690018,1025.616706,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1912',)",3750134194,11,3.728699923,3767111118,3767111256,3750134194,0,internal_timestamp,25.43799973,1541145394,33.33430099,0,10.89780045,1025.616054,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1913',)",3750134194,11,3.728729963,3767111118,3767111256,3750134194,0,internal_timestamp,25.41300011,1541145394,33.33390045,0,10.89869976,1025.61547,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1914',)",3750134194,11,3.728780031,3767111118,3767111256,3750134194,0,internal_timestamp,25.38999939,1541145394,33.33359909,0,10.89960003,1025.614972,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1915',)",3750134194,11,3.728840113,3767111118,3767111256,3750134194,0,internal_timestamp,25.36100006,1541145394,33.33340073,1,10.9005003,1025.614527,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1916',)",3750134194,11,3.728909969,3767111118,3767111256,3750134194,0,internal_timestamp,25.34000015,1541145394,33.33309937,0,10.90159988,1025.614003,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1917',)",3750134195,11,3.728990078,3767111118,3767111256,3750134195,0,internal_timestamp,25.31900024,1541145395,33.33259964,0,10.90299988,1025.613272,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1918',)",3750134195,11,3.729089975,3767111118,3767111256,3750134195,0,internal_timestamp,25.29800034,1541145395,33.3321991,0,10.90460014,1025.612582,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1919',)",3750134195,11,3.72916007,3767111118,3767111256,3750134195,0,internal_timestamp,25.27499962,1541145395,33.33200073,0,10.90569973,1025.612129,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1920',)",3750134195,11,3.729229927,3767111118,3767111256,3750134195,0,internal_timestamp,25.25,1541145395,33.33190155,0,10.90649986,1025.611797,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1921',)",3750134195,11,3.729310036,3767111118,3767111256,3750134195,0,internal_timestamp,25.22500038,1541145395,33.33179855,0,10.90750027,1025.611427,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1922',)",3750134195,11,3.72939992,3767111118,3767111256,3750134195,0,internal_timestamp,25.20299912,1541145395,33.33140183,0,10.90880013,1025.610789,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1923',)",3750134195,11,3.729470015,3767111118,3767111256,3750134195,0,internal_timestamp,25.18300056,1541145395,33.33069992,0,10.91049957,1025.609851,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1924',)",3750134195,11,3.72954011,3767111118,3767111256,3750134195,0,internal_timestamp,25.15800095,1541145395,33.32960129,0,10.91240025,1025.608546,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1925',)",3750134195,11,3.729640007,3767111118,3767111256,3750134195,0,internal_timestamp,25.13599968,1541145395,33.32849884,0,10.91469955,1025.607182,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1926',)",3750134195,11,3.729789972,3767111118,3767111256,3750134195,0,internal_timestamp,25.11100006,1541145395,33.32749939,0,10.91749954,1025.605795,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1927',)",3750134195,11,3.730050087,3767111118,3767111256,3750134195,0,internal_timestamp,25.0890007,1541145395,33.32640076,0,10.92150021,1025.604132,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1928',)",3750134195,11,3.730340004,3767111118,3767111256,3750134195,0,internal_timestamp,25.06599998,1541145395,33.32509995,0,10.92619991,1025.602183,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1929',)",3750134195,11,3.730609894,3767111118,3767111256,3750134195,0,internal_timestamp,25.04100037,1541145395,33.32379913,0,10.93050003,1025.600295,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1930',)",3750134195,11,3.730799913,3767111118,3767111256,3750134195,0,internal_timestamp,25.02000046,1541145395,33.32239914,0,10.93410015,1025.598472,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1931',)",3750134195,11,3.730959892,3767111118,3767111256,3750134195,0,internal_timestamp,24.99500084,1541145395,33.32109833,0,10.93739986,1025.596762,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1932',)",3750134195,11,3.731100082,3767111118,3767111256,3750134195,0,internal_timestamp,24.97200012,1541145395,33.31969833,0,10.94040012,1025.595037,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1933',)",3750134196,11,3.731250048,3767111118,3767111256,3750134196,0,internal_timestamp,24.95299912,1541145396,33.31840134,0,10.9435997,1025.593374,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1934',)",3750134196,11,3.731410027,3767111118,3767111256,3750134196,0,internal_timestamp,24.9279995,1541145396,33.31700134,0,10.94680023,1025.591604,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1935',)",3750134196,11,3.731580019,3767111118,3767111256,3750134196,0,internal_timestamp,24.90399933,1541145396,33.31570053,0,10.95009995,1025.589897,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1936',)",3750134196,11,3.731739998,3767111118,3767111256,3750134196,0,internal_timestamp,24.87999916,1541145396,33.31480026,0,10.95300007,1025.588574,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('1937',)",3750134196,11,3.731889963,3767111118,3767111256,3750134196,0,internal_timestamp,24.85700035,1541145396,33.31409836,0,10.95530033,1025.587515,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
