obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,seawater_pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,seawater_temperature,temp_qc_executed,temp_qc_results,time
"('1289',)",31.37949944,1,0,1040.107712,29,29,2,3.137949944,29,13,3746541034,3746541035,3660652675,44.52757,-125.38075,0,34.64125,29,29,internal_timestamp,2700.72998,29,29,335880,1451663875,1.713000059,29,29,3660652675
"('1290',)",31.38069916,1,0,1040.121523,29,29,2,3.138069916,29,13,3746541034,3746541035,3660652686,44.52757,-125.38075,0,34.64186135,29,29,internal_timestamp,2703.709961,29,29,341727,1451663886,1.712499976,29,29,3660652686
"('1291',)",31.3817997,1,0,1040.134789,29,29,2,3.13817997,29,13,3746541034,3746541035,3660652697,44.52757,-125.38075,0,34.64181271,29,29,internal_timestamp,2706.699951,29,29,337167,1451663897,1.712499976,29,29,3660652697
"('1292',)",31.38260078,1,0,1040.148338,29,29,2,3.138260078,29,13,3746541034,3746541035,3660652708,44.52757,-125.38075,0,34.6419198,29,29,internal_timestamp,2709.709961,29,29,344589,1451663908,1.712000012,29,29,3660652708
"('1293',)",31.38380051,1,0,1040.161879,29,29,2,3.138380051,29,13,3746541034,3746541035,3660652719,44.52757,-125.38075,0,34.64209116,29,29,internal_timestamp,2712.719971,29,29,354490,1451663919,1.711899996,29,29,3660652719
"('1294',)",31.38489914,1,0,1040.174971,29,29,2,3.138489914,29,13,3746541034,3746541035,3660652730,44.52757,-125.38075,0,34.64170695,29,29,internal_timestamp,2715.73999,29,29,344465,1451663930,1.712200046,29,29,3660652730
"('1295',)",31.38629913,1,0,1040.188841,29,29,2,3.138629913,29,13,3746541034,3746541035,3660652741,44.52757,-125.38075,0,34.64222741,29,29,internal_timestamp,2718.76001,29,29,340825,1451663941,1.712000012,29,29,3660652741
"('1296',)",31.38750076,1,0,1040.202618,29,29,2,3.138750076,29,13,3746541034,3746541035,3660652752,44.52757,-125.38075,0,34.64261074,29,29,internal_timestamp,2721.780029,29,29,344908,1451663952,1.711699963,29,29,3660652752
"('1297',)",31.38850021,1,0,1040.215392,29,29,2,3.138850021,29,13,3746541034,3746541035,3660652763,44.52757,-125.38075,0,34.64201284,29,29,internal_timestamp,2724.77002,29,29,355977,1451663963,1.712100029,29,29,3660652763
"('1298',)",31.38969994,1,0,1040.229027,29,29,2,3.138969994,29,13,3746541034,3746541035,3660652774,44.52757,-125.38075,0,34.64229245,29,29,internal_timestamp,2727.780029,29,29,343895,1451663974,1.711899996,29,29,3660652774
"('1299',)",31.39069939,1,0,1040.242486,29,29,2,3.139069939,29,13,3746541034,3746541035,3660652785,44.52757,-125.38075,0,34.64244198,29,29,internal_timestamp,2730.77002,29,29,347878,1451663985,1.711599946,29,29,3660652785
"('1300',)",31.3913002,1,0,1040.256384,29,29,2,3.13913002,29,13,3746541034,3746541035,3660652796,44.52757,-125.38075,0,34.64294976,29,29,internal_timestamp,2733.77002,29,29,341521,1451663996,1.710500002,29,29,3660652796
"('1301',)",31.39220047,1,0,1040.269453,29,29,2,3.139220047,29,13,3746541034,3746541035,3660652807,44.52757,-125.38075,0,34.64265782,29,29,internal_timestamp,2736.76001,29,29,346712,1451664007,1.710500002,29,29,3660652807
"('1302',)",31.39279938,1,0,1040.282051,29,29,2,3.139279938,29,13,3746541034,3746541035,3660652817,44.52757,-125.38075,0,34.643077,29,29,internal_timestamp,2739.48999,29,29,350132,1451664017,1.709599972,29,29,3660652817
"('1303',)",31.3939991,1,0,1040.296597,29,29,2,3.13939991,29,13,3746541034,3746541035,3660652829,44.52757,-125.38075,0,34.64278167,29,29,internal_timestamp,2742.820068,29,29,347793,1451664029,1.709800005,29,29,3660652829
"('1304',)",31.39520073,1,0,1040.309757,29,29,2,3.139520073,29,13,3746541034,3746541035,3660652840,44.52757,-125.38075,0,34.64264818,29,29,internal_timestamp,2745.810059,29,29,353178,1451664040,1.710000038,29,29,3660652840
"('1305',)",31.39620018,1,0,1040.323114,29,29,2,3.139620018,29,13,3746541034,3746541035,3660652851,44.52757,-125.38075,0,34.6426929,29,29,internal_timestamp,2748.800049,29,29,347624,1451664051,1.709800005,29,29,3660652851
"('1306',)",31.39760017,1,0,1040.336701,29,29,2,3.139760017,29,13,3746541034,3746541035,3660652862,44.52757,-125.38075,0,34.64301274,29,29,internal_timestamp,2751.800049,29,29,353905,1451664062,1.709800005,29,29,3660652862
"('1307',)",31.39839935,1,0,1040.350101,29,29,2,3.139839935,29,13,3746541034,3746541035,3660652873,44.52757,-125.38075,0,34.64302019,29,29,internal_timestamp,2754.800049,29,29,348551,1451664073,1.709400058,29,29,3660652873
"('1308',)",31.39940071,1,0,1040.363556,29,29,2,3.139940071,29,13,3746541034,3746541035,3660652884,44.52757,-125.38075,0,34.64317485,29,29,internal_timestamp,2757.790039,29,29,351677,1451664084,1.709100008,29,29,3660652884
"('1309',)",31.40069962,1,0,1040.376806,29,29,2,3.140069962,29,13,3746541034,3746541035,3660652895,44.52757,-125.38075,0,34.6431626,29,29,internal_timestamp,2760.780029,29,29,356120,1451664095,1.709300041,29,29,3660652895
"('1310',)",31.40159988,1,0,1040.390261,29,29,2,3.140159988,29,13,3746541034,3746541035,3660652906,44.52757,-125.38075,0,34.64330016,29,29,internal_timestamp,2763.77002,29,29,351093,1451664106,1.708899975,29,29,3660652906
"('1311',)",31.4029007,1,0,1040.40361,29,29,2,3.14029007,29,13,3746541034,3746541035,3660652917,44.52757,-125.38075,0,34.64339754,29,29,internal_timestamp,2766.76001,29,29,356914,1451664117,1.708999991,29,29,3660652917
"('1312',)",31.40390015,1,0,1040.41702,29,29,2,3.140390015,29,13,3746541034,3746541035,3660652928,44.52757,-125.38075,0,34.64355575,29,29,internal_timestamp,2769.73999,29,29,351551,1451664128,1.708699942,29,29,3660652928
"('1313',)",31.40509987,1,0,1040.42921,29,29,2,3.140509987,29,13,3746541034,3746541035,3660652938,44.52757,-125.38075,0,34.64365073,29,29,internal_timestamp,2772.469971,29,29,354213,1451664138,1.708799958,29,29,3660652938
"('1314',)",31.40579987,1,0,1040.443751,29,29,2,3.140579987,29,13,3746541034,3746541035,3660652950,44.52757,-125.38075,0,34.64351431,29,29,internal_timestamp,2775.75,29,29,359913,1451664150,1.708299994,29,29,3660652950
"('1315',)",31.40699959,1,0,1040.457139,29,29,2,3.140699959,29,13,3746541034,3746541035,3660652961,44.52757,-125.38075,0,34.64359055,29,29,internal_timestamp,2778.75,29,29,353785,1451664161,1.708299994,29,29,3660652961
"('1316',)",31.40839958,1,0,1040.468891,29,29,2,3.140839958,29,13,3746541034,3746541035,3660652971,44.52757,-125.38075,0,34.64329773,29,29,internal_timestamp,2781.469971,29,29,357315,1451664171,1.708999991,29,29,3660652971
"('1317',)",31.40979958,1,0,1040.483654,29,29,2,3.140979958,29,13,3746541034,3746541035,3660652983,44.52757,-125.38075,0,34.64348569,29,29,internal_timestamp,2784.76001,29,29,356240,1451664183,1.708999991,29,29,3660652983
"('1318',)",31.41119957,1,0,1040.497037,29,29,2,3.141119957,29,13,3746541034,3746541035,3660652994,44.52757,-125.38075,0,34.64359595,29,29,internal_timestamp,2787.76001,29,29,361239,1451664194,1.709200025,29,29,3660652994
"('1319',)",31.41239929,1,0,1040.510386,29,29,2,3.141239929,29,13,3746541034,3746541035,3660653005,44.52757,-125.38075,0,34.64367811,29,29,internal_timestamp,2790.75,29,29,365222,1451664205,1.709200025,29,29,3660653005
"('1320',)",31.4137001,1,0,1040.52364,29,29,2,3.14137001,29,13,3746541034,3746541035,3660653016,44.52757,-125.38075,0,34.64367167,29,29,internal_timestamp,2793.73999,29,29,359021,1451664216,1.709400058,29,29,3660653016
"('1321',)",31.41489983,1,0,1040.537131,29,29,2,3.141489983,29,13,3746541034,3746541035,3660653027,44.52757,-125.38075,0,34.6438564,29,29,internal_timestamp,2796.73999,29,29,364655,1451664227,1.709300041,29,29,3660653027
"('1322',)",31.41570091,1,0,1040.549194,29,29,2,3.141570091,29,13,3746541034,3746541035,3660653037,44.52757,-125.38075,0,34.64378819,29,29,internal_timestamp,2799.459961,29,29,368190,1451664237,1.709100008,29,29,3660653037
"('1323',)",31.41679955,1,0,1040.563745,29,29,2,3.141679955,29,13,3746541034,3746541035,3660653049,44.52757,-125.38075,0,34.64383476,29,29,internal_timestamp,2802.719971,29,29,364114,1451664249,1.708899975,29,29,3660653049
"('1324',)",31.41810036,1,0,1040.577641,29,29,2,3.141810036,29,13,3746541034,3746541035,3660653060,44.52757,-125.38075,0,34.64458037,29,29,internal_timestamp,2805.699951,29,29,359976,1451664260,1.708400011,29,29,3660653060
"('1325',)",31.41900063,1,0,1040.589431,29,29,2,3.141900063,29,13,3746541034,3746541035,3660653070,44.52757,-125.38075,0,34.64408809,29,29,internal_timestamp,2808.449951,29,29,406816,1451664270,1.708699942,29,29,3660653070
"('1326',)",31.42040062,1,0,1040.604057,29,29,2,3.142040062,29,13,3746541034,3746541035,3660653082,44.52757,-125.38075,0,34.64417715,29,29,internal_timestamp,2811.72998,29,29,364222,1451664282,1.708799958,29,29,3660653082
"('1327',)",31.42169952,1,0,1040.61626,29,29,2,3.142169952,29,13,3746541034,3746541035,3660653092,44.52757,-125.38075,0,34.64440738,29,29,internal_timestamp,2814.439941,29,29,367873,1451664292,1.708899975,29,29,3660653092
"('1328',)",31.42280006,1,0,1040.631031,29,29,2,3.142280006,29,13,3746541034,3746541035,3660653104,44.52757,-125.38075,0,34.64455049,29,29,internal_timestamp,2817.72998,29,29,401196,1451664304,1.708600044,29,29,3660653104
"('1329',)",31.42379951,1,0,1040.644227,29,29,2,3.142379951,29,13,3746541034,3746541035,3660653115,44.52757,-125.38075,0,34.64438484,29,29,internal_timestamp,2820.72998,29,29,372857,1451664315,1.708600044,29,29,3660653115
"('1330',)",31.42499924,1,0,1040.657867,29,29,2,3.142499924,29,13,3746541034,3746541035,3660653126,44.52757,-125.38075,0,34.64479018,29,29,internal_timestamp,2823.719971,29,29,368417,1451664326,1.708299994,29,29,3660653126
"('1331',)",31.42620087,1,0,1040.671256,29,29,2,3.142620087,29,13,3746541034,3746541035,3660653137,44.52757,-125.38075,0,34.64487375,29,29,internal_timestamp,2826.719971,29,29,374639,1451664337,1.708299994,29,29,3660653137
"('1332',)",31.42740059,1,0,1040.684601,29,29,2,3.142740059,29,13,3746541034,3746541035,3660653148,44.52757,-125.38075,0,34.64495993,29,29,internal_timestamp,2829.709961,29,29,371762,1451664348,1.708299994,29,29,3660653148
"('1333',)",31.42869949,1,0,1040.697731,29,29,2,3.142869949,29,13,3746541034,3746541035,3660653159,44.52757,-125.38075,0,34.64473286,29,29,internal_timestamp,2832.719971,29,29,376317,1451664359,1.708699942,29,29,3660653159
"('1334',)",31.42989922,1,0,1040.711213,29,29,2,3.142989922,29,13,3746541034,3746541035,3660653170,44.52757,-125.38075,0,34.64492147,29,29,internal_timestamp,2835.719971,29,29,371665,1451664370,1.708600044,29,29,3660653170
"('1335',)",31.43129921,1,0,1040.724316,29,29,2,3.143129921,29,13,3746541034,3746541035,3660653181,44.52757,-125.38075,0,34.64483327,29,29,internal_timestamp,2838.699951,29,29,377604,1451664381,1.708999991,29,29,3660653181
"('1336',)",31.4326992,1,0,1040.737679,29,29,2,3.14326992,29,13,3746541034,3746541035,3660653192,44.52757,-125.38075,0,34.64483326,29,29,internal_timestamp,2841.719971,29,29,373157,1451664392,1.709300041,29,29,3660653192
"('1337',)",31.43400002,1,0,1040.750255,29,29,2,3.143400002,29,13,3746541034,3746541035,3660653202,44.52757,-125.38075,0,34.64537903,29,29,internal_timestamp,2844.449951,29,29,378273,1451664402,1.709100008,29,29,3660653202
"('1338',)",31.43549919,1,0,1040.764576,29,29,2,3.143549919,29,13,3746541034,3746541035,3660653214,44.52757,-125.38075,0,34.64516794,29,29,internal_timestamp,2847.72998,29,29,376877,1451664414,1.709599972,29,29,3660653214
"('1339',)",31.43659973,1,0,1040.777348,29,29,2,3.143659973,29,13,3746541034,3746541035,3660653225,44.52757,-125.38075,0,34.64471741,29,29,internal_timestamp,2850.699951,29,29,383616,1451664425,1.710000038,29,29,3660653225
"('1340',)",31.4382,1,0,1040.791081,29,29,2,3.14382,29,13,3746541034,3746541035,3660653236,44.52757,-125.38075,0,34.64506225,29,29,internal_timestamp,2853.73999,29,29,377580,1451664436,1.710199952,29,29,3660653236
"('1341',)",31.43950081,1,0,1040.804321,29,29,2,3.143950081,29,13,3746541034,3746541035,3660653247,44.52757,-125.38075,0,34.64506238,29,29,internal_timestamp,2856.72998,29,29,382267,1451664447,1.710399985,29,29,3660653247
"('1342',)",31.4409008,1,0,1040.817893,29,29,2,3.14409008,29,13,3746541034,3746541035,3660653258,44.52757,-125.38075,0,34.64539319,29,29,internal_timestamp,2859.72998,29,29,392496,1451664458,1.710399985,29,29,3660653258
"('1343',)",31.44249916,1,0,1040.831303,29,29,2,3.144249916,29,13,3746541034,3746541035,3660653269,44.52757,-125.38075,0,34.64553728,29,29,internal_timestamp,2862.73999,29,29,380057,1451664469,1.710800052,29,29,3660653269
"('1344',)",31.44409943,1,0,1040.84469,29,29,2,3.144409943,29,13,3746541034,3746541035,3660653280,44.52757,-125.38075,0,34.64580459,29,29,internal_timestamp,2865.719971,29,29,383483,1451664480,1.711099982,29,29,3660653280
"('1345',)",31.44549942,1,0,1040.857794,29,29,2,3.144549942,29,13,3746541034,3746541035,3660653291,44.52757,-125.38075,0,34.64548327,29,29,internal_timestamp,2868.75,29,29,387027,1451664491,1.711699963,29,29,3660653291
"('1346',)",31.44689941,1,0,1040.871168,29,29,2,3.144689941,29,13,3746541034,3746541035,3660653302,44.52757,-125.38075,0,34.64560222,29,29,internal_timestamp,2871.75,29,29,380847,1451664502,1.711899996,29,29,3660653302
"('1347',)",31.4484005,1,0,1040.883398,29,29,2,3.14484005,29,13,3746541034,3746541035,3660653312,44.52757,-125.38075,0,34.64586872,29,29,internal_timestamp,2874.469971,29,29,382574,1451664512,1.712200046,29,29,3660653312
"('1348',)",31.44980049,1,0,1040.898009,29,29,2,3.144980049,29,13,3746541034,3746541035,3660653324,44.52757,-125.38075,0,34.64596538,29,29,internal_timestamp,2877.75,29,29,390156,1451664524,1.712299943,29,29,3660653324
"('1349',)",31.45140076,1,0,1040.91118,29,29,2,3.145140076,29,13,3746541034,3746541035,3660653335,44.52757,-125.38075,0,34.64590523,29,29,internal_timestamp,2880.75,29,29,386409,1451664535,1.712900043,29,29,3660653335
"('1350',)",31.45260048,1,0,1040.92352,29,29,2,3.145260048,29,13,3746541034,3746541035,3660653345,44.52757,-125.38075,0,34.64599216,29,29,internal_timestamp,2883.52002,29,29,406805,1451664545,1.713000059,29,29,3660653345
"('1351',)",31.45400047,1,0,1040.937614,29,29,2,3.145400047,29,13,3746541034,3746541035,3660653357,44.52757,-125.38075,0,34.64567765,29,29,internal_timestamp,2886.77002,29,29,400480,1451664557,1.713500023,29,29,3660653357
"('1352',)",31.45569992,1,0,1040.951075,29,29,2,3.145569992,29,13,3746541034,3746541035,3660653368,44.52757,-125.38075,0,34.64595348,29,29,internal_timestamp,2889.77002,29,29,388101,1451664568,1.71389997,29,29,3660653368
"('1353',)",31.45689964,1,0,1040.964113,29,29,2,3.145689964,29,13,3746541034,3746541035,3660653379,44.52757,-125.38075,0,34.64572664,29,29,internal_timestamp,2892.76001,29,29,390619,1451664579,1.71420002,29,29,3660653379
"('1354',)",31.45820045,1,0,1040.977622,29,29,2,3.145820045,29,13,3746541034,3746541035,3660653390,44.52757,-125.38075,0,34.64593461,29,29,internal_timestamp,2895.77002,29,29,395607,1451664590,1.71420002,29,29,3660653390
"('1355',)",31.45969963,1,0,1040.990472,29,29,2,3.145969963,29,13,3746541034,3746541035,3660653401,44.52757,-125.38075,0,34.64565966,29,29,internal_timestamp,2898.73999,29,29,388988,1451664601,1.714900017,29,29,3660653401
"('1356',)",31.46109962,1,0,1041.004198,29,29,2,3.146109962,29,13,3746541034,3746541035,3660653412,44.52757,-125.38075,0,34.64597622,29,29,internal_timestamp,2901.780029,29,29,398062,1451664612,1.714900017,29,29,3660653412
"('1357',)",31.46220016,1,0,1041.017081,29,29,2,3.146220016,29,13,3746541034,3746541035,3660653423,44.52757,-125.38075,0,34.64551785,29,29,internal_timestamp,2904.780029,29,29,398294,1451664623,1.715299964,29,29,3660653423
"('1358',)",31.46380043,1,0,1041.030565,29,29,2,3.146380043,29,13,3746541034,3746541035,3660653434,44.52757,-125.38075,0,34.6456597,29,29,internal_timestamp,2907.810059,29,29,393556,1451664634,1.71570003,29,29,3660653434
"('1359',)",31.46509933,1,0,1041.043751,29,29,2,3.146509933,29,13,3746541034,3746541035,3660653445,44.52757,-125.38075,0,34.64566787,29,29,internal_timestamp,2910.790039,29,29,397959,1451664645,1.715899944,29,29,3660653445
"('1360',)",31.46660042,1,0,1041.057098,29,29,2,3.146660042,29,13,3746541034,3746541035,3660653456,44.52757,-125.38075,0,34.64569314,29,29,internal_timestamp,2913.810059,29,29,392306,1451664656,1.716300011,29,29,3660653456
"('1361',)",31.46780014,1,0,1041.068908,29,29,2,3.146780014,29,13,3746541034,3746541035,3660653466,44.52757,-125.38075,0,34.64560732,29,29,internal_timestamp,2916.5,29,29,395613,1451664666,1.716599941,29,29,3660653466
"('1362',)",31.46929932,1,0,1041.082448,29,29,2,3.146929932,29,13,3746541034,3746541035,3660653477,44.52757,-125.38075,0,34.6458438,29,29,internal_timestamp,2919.52002,29,29,401026,1451664677,1.716799974,29,29,3660653477
"('1363',)",31.47069931,1,0,1041.097073,29,29,2,3.147069931,29,13,3746541034,3746541035,3660653489,44.52757,-125.38075,0,34.64582514,29,29,internal_timestamp,2922.830078,29,29,398067,1451664689,1.717000008,29,29,3660653489
"('1364',)",31.4720993,1,0,1041.110214,29,29,2,3.14720993,29,13,3746541034,3746541035,3660653500,44.52757,-125.38075,0,34.64585704,29,29,internal_timestamp,2925.800049,29,29,403734,1451664700,1.717300057,29,29,3660653500
"('1365',)",31.4734993,1,0,1041.123893,29,13,2,3.14734993,29,13,3746541034,3746541035,3660653511,44.52757,-125.38075,0,34.64618099,29,29,internal_timestamp,2928.830078,29,29,398289,1451664711,1.717300057,29,29,3660653511
"('1366',)",31.47400093,1,0,1041.128949,29,13,2,3.147400093,29,13,3746541034,3746541035,3660653522,44.52757,-125.38075,0,34.64580957,29,29,internal_timestamp,2930.050049,29,29,404340,1451664722,1.717700005,29,29,3660653522
"('1367',)",31.47400093,1,0,1041.129129,29,13,2,3.147400093,29,13,3746541034,3746541035,3660653532,44.52757,-125.38075,0,34.64590682,29,29,internal_timestamp,2930.070068,29,29,404827,1451664732,1.717599988,29,29,3660653532
"('1368',)",31.47400093,1,0,1041.129031,29,13,2,3.147400093,29,13,3746541034,3746541035,3660653544,44.52757,-125.38075,0,34.64580036,29,29,internal_timestamp,2930.070068,29,29,401962,1451664744,1.717700005,29,29,3660653544
"('1369',)",31.47410011,1,0,1041.128905,29,13,2,3.147410011,29,13,3746541034,3746541035,3660653555,44.52757,-125.38075,0,34.64582952,29,29,internal_timestamp,2930.040039,29,29,408742,1451664755,1.717800021,29,29,3660653555
"('1370',)",31.47389984,1,0,1041.128836,29,13,2,3.147389984,29,13,3746541034,3746541035,3660653566,44.52757,-125.38075,0,34.64556975,29,29,internal_timestamp,2930.070068,29,29,402820,1451664766,1.717800021,29,29,3660653566
"('1371',)",31.47410011,1,0,1041.129126,29,13,2,3.147410011,29,13,3746541034,3746541035,3660653577,44.52757,-125.38075,0,34.64592216,29,29,internal_timestamp,2930.070068,29,29,407819,1451664777,1.717700005,29,29,3660653577
"('1372',)",31.47389984,1,0,1041.128836,29,13,2,3.147389984,29,13,3746541034,3746541035,3660653587,44.52757,-125.38075,0,34.64556975,29,29,internal_timestamp,2930.070068,29,29,410711,1451664787,1.717800021,29,29,3660653587
"('1373',)",31.47389984,1,0,1041.128738,29,13,2,3.147389984,29,13,3746541034,3746541035,3660653599,44.52757,-125.38075,0,34.64546328,29,29,internal_timestamp,2930.070068,29,29,409044,1451664799,1.717900038,29,29,3660653599
"('1374',)",31.47400093,1,0,1041.12854,29,13,2,3.147400093,29,13,3746541034,3746541035,3660653610,44.52757,-125.38075,0,34.64526816,29,29,internal_timestamp,2930.070068,29,29,406696,1451664810,1.718199968,29,29,3660653610
